domain,instance,obs_pct,true_idx,predicted_idx,spread,correct,obs_count,deltas,posterior,beta
kitchen,kitchen_h1_r10_i1,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r10_i1,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r10_i5,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_r10_i5,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i5,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i5,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i5,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i5,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_r10_i5,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_r10_i5,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r10_i5,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r10_i5,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i5,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_r10_i5,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_r10_i5,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_r10_i5,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r10_i5,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r10_i9,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_r10_i9,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i9,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i9,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i9,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i9,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_r10_i9,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_r10_i9,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r10_i9,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r10_i9,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_r10_i9,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_r10_i9,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_r10_i9,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_r10_i9,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r10_i9,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r30_i1,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_r30_i1,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i1,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i1,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i1,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i1,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_r30_i1,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_r30_i1,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r30_i1,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r30_i1,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i1,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_r30_i1,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_r30_i1,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_r30_i1,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r30_i1,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r30_i9,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_r30_i9,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i9,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i9,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i9,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i9,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_r30_i9,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_r30_i9,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r30_i9,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r30_i9,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_r30_i9,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_r30_i9,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_r30_i9,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_r30_i9,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r30_i9,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r50_i2,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_r50_i2,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i2,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i2,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i2,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i2,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_r50_i2,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_r50_i2,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r50_i2,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r50_i2,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i2,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_r50_i2,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_r50_i2,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_r50_i2,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r50_i2,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r50_i3,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_r50_i3,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i3,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i3,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i3,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i3,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_r50_i3,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_r50_i3,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r50_i3,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r50_i3,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i3,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_r50_i3,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_r50_i3,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_r50_i3,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r50_i3,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r50_i4,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_r50_i4,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i4,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i4,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i4,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i4,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_r50_i4,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_r50_i4,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r50_i4,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r50_i4,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i4,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_r50_i4,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_r50_i4,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_r50_i4,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r50_i4,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r50_i5,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_r50_i5,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i5,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i5,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i5,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i5,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_r50_i5,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_r50_i5,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r50_i5,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r50_i5,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_r50_i5,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_r50_i5,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_r50_i5,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_r50_i5,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r50_i5,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r70_i9,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_r70_i9,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r70_i9,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r70_i9,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r70_i9,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_r70_i9,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_r70_i9,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_r70_i9,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r70_i9,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_r70_i9,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_r70_i9,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_r70_i9,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_r70_i9,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_r70_i9,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_r70_i9,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_rfull_i3,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h1_rfull_i3,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_rfull_i3,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_rfull_i3,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_rfull_i3,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h1_rfull_i3,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h1_rfull_i3,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h1_rfull_i3,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_rfull_i3,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h1_rfull_i3,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h1_rfull_i3,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h1_rfull_i3,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h1_rfull_i3,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h1_rfull_i3,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h1_rfull_i3,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r10_i0,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h2_r10_i0,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r10_i0,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r10_i0,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r10_i0,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r10_i0,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h2_r10_i0,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h2_r10_i0,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r10_i0,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r10_i0,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h2_r10_i0,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h2_r10_i0,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h2_r10_i0,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h2_r10_i0,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r10_i0,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i4,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h2_r30_i4,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i4,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i4,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i4,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i4,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h2_r30_i4,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h2_r30_i4,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i4,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i4,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i4,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h2_r30_i4,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h2_r30_i4,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h2_r30_i4,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i4,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i5,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h2_r30_i5,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i5,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i5,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i5,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i5,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h2_r30_i5,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h2_r30_i5,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i5,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i5,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i5,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h2_r30_i5,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h2_r30_i5,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h2_r30_i5,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i5,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i6,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h2_r30_i6,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i6,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i6,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i6,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i6,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h2_r30_i6,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h2_r30_i6,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i6,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i6,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i6,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h2_r30_i6,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h2_r30_i6,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h2_r30_i6,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i6,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i7,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h2_r30_i7,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i7,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i7,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i7,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i7,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h2_r30_i7,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h2_r30_i7,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i7,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i7,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i7,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h2_r30_i7,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h2_r30_i7,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h2_r30_i7,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i7,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i8,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h2_r30_i8,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i8,50,0,0,1,1,10,"0,9,9","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i8,70,0,0,1,1,14,"0,13,13","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i8,100,0,0,1,1,19,"1,19,19","1.0000,0.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i8,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",5.0
kitchen,kitchen_h2_r30_i8,30,1,1,2,1,2,"1,0,0","0.0034,0.4983,0.4983",5.0
kitchen,kitchen_h2_r30_i8,50,1,1,1,1,3,"2,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i8,70,1,1,1,1,5,"4,0,1","0.0000,0.9933,0.0067",5.0
kitchen,kitchen_h2_r30_i8,100,1,1,1,1,6,"5,0,2","0.0000,1.0000,0.0000",5.0
kitchen,kitchen_h2_r30_i8,10,2,0,2,0,1,"0,1,0","0.4983,0.0034,0.4983",5.0
kitchen,kitchen_h2_r30_i8,30,2,2,1,1,2,"1,1,0","0.0066,0.0066,0.9867",5.0
kitchen,kitchen_h2_r30_i8,50,2,2,1,1,3,"2,2,0","0.0000,0.0000,0.9999",5.0
kitchen,kitchen_h2_r30_i8,70,2,2,1,1,4,"4,4,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r30_i8,100,2,2,1,1,5,"5,5,1","0.0000,0.0000,1.0000",5.0
kitchen,kitchen_h2_r50_i0,10,0,0,1,1,2,"0,1,1","0.9867,0.0066,0.0066",5.0
kitchen,kitchen_h2_r50_i0,30,0,0,1,1,6,"0,5,5","1.0000,0.0000,0.0000",5.0
